Your criteria 

Inventory Type:  All Human Remains and Institution: Any and State: Any


"State","Museum or Federal Agency","MNI","AFO","Geographic Origin","County"
"INDIANA","Indiana University, Dept. of Anthropology","2","405","INDIANA","Franklin"
"INDIANA","Indiana University, Dept. of Anthropology","10","0","INDIANA","Franklin"
"INDIANA","Indiana University, Dept. of Anthropology","1","176","INDIANA","Franklin"
"INDIANA","Indiana University, Dept. of Anthropology","8","27","INDIANA","Franklin"
"INDIANA","Indiana University, Dept. of Anthropology","14","515","INDIANA","Franklin"
"INDIANA","Indiana University, Dept. of Anthropology","1","0","ILLINOIS","Pulaski"
"INDIANA","Indiana University, Dept. of Anthropology","1","0","INDIANA","Gibson"
"INDIANA","Indiana University, Dept. of Anthropology","7","1","INDIANA","Harrison"
"INDIANA","Indiana University, Dept. of Anthropology","1","0","INDIANA","Harrison"
"INDIANA","Indiana University, Dept. of Anthropology","1","0","INDIANA","Harrison"
"INDIANA","Indiana University, Dept. of Anthropology","12","144","INDIANA","Jackson"
"INDIANA","Indiana University, Dept. of Anthropology","257","0","ILLINOIS","Greene"
"INDIANA","Indiana University, Dept. of Anthropology","1","0","ILLINOIS","Greene"
"INDIANA","Indiana University, Dept. of Anthropology","137","0","ILLINOIS","Greene"
"INDIANA","Indiana University, Dept. of Anthropology","348","0","ILLINOIS","Greene"
"INDIANA","Indiana University, Dept. of Anthropology","1","0","ILLINOIS","Iroquois"
"INDIANA","Indiana University, Dept. of Anthropology","1","0","ILLINOIS","Winnebago"
"INDIANA","Indiana University, Dept. of Anthropology","1","0","INDIANA","St. Joseph"
"INDIANA","Indiana University, Dept. of Anthropology","8","0","ILLINOIS","Clinton"
"INDIANA","Indiana University, Dept. of Anthropology","2","0","ILLINOIS","Clinton"
"INDIANA","Indiana University, Dept. of Anthropology","1","0","INDIANA","Posey"
"INDIANA","Indiana University, Dept. of Anthropology","2","0","CALIFORNIA","Santa Barbara"
"INDIANA","Indiana University, Dept. of Anthropology","7","0","ILLINOIS","Jersey"
"INDIANA","Indiana University, Dept. of Anthropology","1","0","INDIANA","Lake"
"INDIANA","Indiana University, Dept. of Anthropology","2","1","ILLINOIS","Crawford"
"INDIANA","Indiana University, Dept. of Anthropology","3","0","ILLINOIS","Fulton"
"INDIANA","Indiana University, Dept. of Anthropology","39","0","ILLINOIS","Hardin"
"INDIANA","Indiana University, Dept. of Anthropology","121","0","ILLINOIS","Fulton"
"INDIANA","Indiana University, Dept. of Anthropology","15","0","ILLINOIS","Fulton"
"INDIANA","Indiana University, Dept. of Anthropology","11","0","ILLINOIS","Fulton"
"INDIANA","Indiana University, Dept. of Anthropology","117","71","ILLINOIS","Fulton"
"INDIANA","Indiana University, Dept. of Anthropology","50","0","ILLINOIS","Fulton"
"INDIANA","Indiana University, Dept. of Anthropology","8","0","ILLINOIS","Fulton"
"INDIANA","Indiana University, Dept. of Anthropology","2","0","ILLINOIS","Fulton"
"INDIANA","Indiana University, Dept. of Anthropology","33","149","INDIANA","Clark"
"INDIANA","Indiana University, Dept. of Anthropology","2","234","INDIANA","Clark"
"INDIANA","Indiana University, Dept. of Anthropology","54","1075","INDIANA","Clark"
"INDIANA","Indiana University, Dept. of Anthropology","1","0","INDIANA","Knox"
"INDIANA","Indiana University, Dept. of Anthropology","1","0","INDIANA","Knox"
"INDIANA","Indiana University, Dept. of Anthropology","4","0","ILLINOIS","Calhoun"
"INDIANA","Indiana University, Dept. of Anthropology","10","0","ILLINOIS","ZUnknown"
"INDIANA","Indiana University, Dept. of Anthropology","2","0","INDIANA","Noble"
"INDIANA","Indiana University, Dept. of Anthropology","1","0","INDIANA","Lawrence"
"INDIANA","Indiana University, Dept. of Anthropology","2","4","INDIANA","Lawrence"
"INDIANA","Indiana University, Dept. of Anthropology","2","0","INDIANA","Montgomery"
"INDIANA","Indiana University, Dept. of Anthropology","17","0","ILLINOIS","Schuyler"
"INDIANA","Indiana University, Dept. of Anthropology","2","1","ILLINOIS","ZUnknown"
"INDIANA","Indiana University, Dept. of Anthropology","8","0","ILLINOIS","Adams"
"INDIANA","Indiana University, Dept. of Anthropology","10","0","ILLINOIS","Adams"
"INDIANA","Indiana University, Dept. of Anthropology","30","0","ILLINOIS","Adams"
"INDIANA","Indiana University, Dept. of Anthropology","2","41","ILLINOIS","Adams"
"INDIANA","Indiana University, Dept. of Anthropology","3","0","ILLINOIS","Schuyler"
"INDIANA","Indiana University, Dept. of Anthropology","15","5","INDIANA","Dearborn"
"INDIANA","Indiana University, Dept. of Anthropology","2","0","INDIANA","Dearborn"
"INDIANA","Indiana University, Dept. of Anthropology","1","0","INDIANA","Dearborn"
"INDIANA","Indiana University, Dept. of Anthropology","17","858","INDIANA","Dearborn"
"INDIANA","Indiana University, Dept. of Anthropology","1","0","INDIANA","Dearborn"
"INDIANA","Indiana University, Dept. of Anthropology","12","32","INDIANA","Dearborn"
"INDIANA","Indiana University, Dept. of Anthropology","54","0","ILLINOIS","Adams"
"INDIANA","Indiana University, Dept. of Anthropology","24","0","ILLINOIS","Fulton"
"INDIANA","Indiana University, Dept. of Anthropology","1","0","ILLINOIS","Fulton"
"INDIANA","Indiana University, Dept. of Anthropology","4","0","ILLINOIS","Fulton"
"INDIANA","Indiana University, Dept. of Anthropology","19","0","ILLINOIS","Fulton"
"INDIANA","Indiana University, Dept. of Anthropology","2","0","ILLINOIS","Fulton"
"INDIANA","Indiana University, Dept. of Anthropology","38","0","ILLINOIS","Fulton"
"INDIANA","Indiana University, Dept. of Anthropology","64","0","ILLINOIS","Fulton"
"INDIANA","Indiana University, Dept. of Anthropology","3","0","ILLINOIS","Fulton"
"INDIANA","Indiana University, Dept. of Anthropology","25","0","ILLINOIS","Fulton"
"INDIANA","Indiana University, Dept. of Anthropology","1","0","ILLINOIS","Fulton"
"INDIANA","Indiana University, Dept. of Anthropology","35","0","ILLINOIS","Fulton"
"INDIANA","Indiana University, Dept. of Anthropology","1","0","ILLINOIS","Fulton"
"INDIANA","Indiana University, Dept. of Anthropology","1","0","ILLINOIS","Fulton"
"INDIANA","Indiana University, Dept. of Anthropology","8","0","ILLINOIS","Fulton"
"INDIANA","Indiana University, Dept. of Anthropology","18","0","ILLINOIS","Fulton"
"INDIANA","Indiana University, Dept. of Anthropology","5","0","ILLINOIS","Fulton"
"INDIANA","Indiana University, Dept. of Anthropology","1","0","ILLINOIS","Fulton"
"INDIANA","Indiana University, Dept. of Anthropology","6","0","ILLINOIS","Fulton"
"INDIANA","Indiana University, Dept. of Anthropology","28","0","ILLINOIS","Fulton"
"INDIANA","Indiana University, Dept. of Anthropology","1","0","ILLINOIS","Fulton"
"INDIANA","Indiana University, Dept. of Anthropology","1","1","ILLINOIS","Fulton"
"INDIANA","Indiana University, Dept. of Anthropology","8","0","ILLINOIS","Fulton"
"INDIANA","Indiana University, Dept. of Anthropology","4","0","ILLINOIS","Fulton"
"INDIANA","Indiana University, Dept. of Anthropology","1","0","ILLINOIS","Fulton"
"INDIANA","Indiana University, Dept. of Anthropology","21","0","ILLINOIS","Fulton"
"INDIANA","Indiana University, Dept. of Anthropology","1","0","ILLINOIS","Fulton"
"INDIANA","Indiana University, Dept. of Anthropology","27","0","ILLINOIS","Fulton"
"INDIANA","Indiana University, Dept. of Anthropology","9","0","ILLINOIS","Fulton"
"INDIANA","Indiana University, Dept. of Anthropology","4","0","ILLINOIS","Fulton"
"INDIANA","Indiana University, Dept. of Anthropology","1","0","ILLINOIS","Fulton"
"INDIANA","Indiana University, Dept. of Anthropology","1","8","ZUnknown","ZUnknown"
"INDIANA","Indiana University, Dept. of Anthropology","4","1","INDIANA","Vigo"
"INDIANA","Indiana University, Dept. of Anthropology","1","0","INDIANA","Posey"
"INDIANA","Indiana University, Dept. of Anthropology","5","0","INDIANA","Posey"
"INDIANA","Indiana University, Dept. of Anthropology","1","2","ILLINOIS","Rock Island"
"INDIANA","Indiana University, Dept. of Anthropology","1","0","KENTUCKY","Christian"
"INDIANA","Indiana University, Dept. of Anthropology","1","0","INDIANA",""
"INDIANA","Indiana University, Dept. of Anthropology","1","0","ZUnknown",""
"INDIANA","Indiana University, Glenn A. Black Lab. of Archeology","1","0","ZUnknown",""
"INDIANA","Indiana University, Glenn A. Black Lab. of Archeology","1","0","ZUnknown",""
"INDIANA","Indiana University, Glenn A. Black Lab. of Archeology","1","0","ZUnknown",""
"INDIANA","Indiana University, Glenn A. Black Lab. of Archeology","6","0","ZUnknown",""
"INDIANA","Indiana University, Glenn A. Black Lab. of Archeology","1","0","ZUnknown",""
"INDIANA","Indiana University, Glenn A. Black Lab. of Archeology","16","0","ZUnknown",""
"INDIANA","Indiana University, Glenn A. Black Lab. of Archeology","1","0","ZUnknown",""
"INDIANA","Indiana University, Glenn A. Black Lab. of Archeology","2","0","ZUnknown",""
"INDIANA","Indiana University, Glenn A. Black Lab. of Archeology","1","0","ZUnknown",""
"INDIANA","Indiana University, Glenn A. Black Lab. of Archeology","6","0","ZUnknown",""
"INDIANA","Indiana University, Glenn A. Black Lab. of Archeology","5","0","ZUnknown",""
"INDIANA","Indiana University, Glenn A. Black Lab. of Archeology","2","32","ZUnknown",""
"INDIANA","Indiana University, Glenn A. Black Lab. of Archeology","1","0","ZUnknown",""
"INDIANA","Indiana University, Glenn A. Black Lab. of Archeology","1","0","ZUnknown",""
"INDIANA","Indiana University, Glenn A. Black Lab. of Archeology","1","124","INDIANA","De Kalb"
"INDIANA","Indiana University, Glenn A. Black Lab. of Archeology","1","0","INDIANA","Hendricks"
"INDIANA","Indiana University, Glenn A. Black Lab. of Archeology","1","0","INDIANA","Marshall"
"INDIANA","Indiana University, Glenn A. Black Lab. of Archeology","1","0","INDIANA","Vanderburgh"
"INDIANA","Indiana University, Glenn A. Black Lab. of Archeology","1","0","OHIO","Hamilton"
"INDIANA","Indiana University, Glenn A. Black Lab. of Archeology","1","0","INDIANA","Vanderburgh"
"INDIANA","Indiana University, Glenn A. Black Lab. of Archeology","1","0","OHIO","Hamilton"
"INDIANA","Indiana University, Glenn A. Black Lab. of Archeology","1","0","INDIANA","Owen"
"INDIANA","Indiana University, Glenn A. Black Lab. of Archeology","43","40","INDIANA","Spencer"
"INDIANA","Indiana University, Glenn A. Black Lab. of Archeology","1","0","INDIANA","Spencer"
"INDIANA","Indiana University, Glenn A. Black Lab. of Archeology","6","0","INDIANA","Spencer"
"INDIANA","Indiana University, Glenn A. Black Lab. of Archeology","4","0","INDIANA","Spencer"
"INDIANA","Indiana University, Glenn A. Black Lab. of Archeology","3","0","INDIANA","Spencer"
"INDIANA","Indiana University, Glenn A. Black Lab. of Archeology","11","123","INDIANA","Spencer"
"INDIANA","Indiana University, Glenn A. Black Lab. of Archeology","1","0","INDIANA","Spencer"
"INDIANA","Indiana University, Glenn A. Black Lab. of Archeology","1","0","INDIANA","Spencer"
"INDIANA","Indiana University, Glenn A. Black Lab. of Archeology","14","0","INDIANA","Spencer"
"INDIANA","Indiana University, Glenn A. Black Lab. of Archeology","1","0","INDIANA","Rush"
"INDIANA","Indiana University, Glenn A. Black Lab. of Archeology","2","0","INDIANA","Spencer"
"INDIANA","Indiana University, Glenn A. Black Lab. of Archeology","1","0","INDIANA","Spencer"
"INDIANA","Indiana University, Glenn A. Black Lab. of Archeology","3","0","INDIANA","Spencer"
"INDIANA","Indiana University, Glenn A. Black Lab. of Archeology","6","3","INDIANA","Rush"
"INDIANA","Indiana University, Glenn A. Black Lab. of Archeology","1","0","INDIANA","Huntington"
"INDIANA","Indiana University, Glenn A. Black Lab. of Archeology","1","0","INDIANA","Bartholomew"
"INDIANA","Indiana University, Glenn A. Black Lab. of Archeology","4","0","INDIANA","Daviess"
"INDIANA","Indiana University, Glenn A. Black Lab. of Archeology","1","0","INDIANA","Daviess"
"INDIANA","Indiana University, Glenn A. Black Lab. of Archeology","2","0","INDIANA","Bartholomew"
"INDIANA","Indiana University, Glenn A. Black Lab. of Archeology","30","164","INDIANA","Bartholomew"
"INDIANA","Indiana University, Glenn A. Black Lab. of Archeology","3","0","INDIANA","Huntington"
"INDIANA","Indiana University, Glenn A. Black Lab. of Archeology","8","17","INDIANA","Daviess"
"INDIANA","Indiana University, Glenn A. Black Lab. of Archeology","1","0","INDIANA","Spencer"
"INDIANA","Indiana University, Glenn A. Black Lab. of Archeology","1","0","INDIANA","Spencer"
"INDIANA","Indiana University, Glenn A. Black Lab. of Archeology","2","0","INDIANA","Spencer"
"INDIANA","Indiana University, Glenn A. Black Lab. of Archeology","1","0","INDIANA","Spencer"
"INDIANA","Indiana University, Glenn A. Black Lab. of Archeology","1","0","INDIANA","Spencer"
"INDIANA","Indiana University, Glenn A. Black Lab. of Archeology","2","0","INDIANA","Spencer"
"INDIANA","Indiana University, Glenn A. Black Lab. of Archeology","1","0","INDIANA","Spencer"
"INDIANA","Indiana University, Glenn A. Black Lab. of Archeology","1","0","INDIANA","Spencer"
"INDIANA","Indiana University, Glenn A. Black Lab. of Archeology","2","0","INDIANA","Spencer"
"INDIANA","Indiana University, Glenn A. Black Lab. of Archeology","6","0","INDIANA","Spencer"
"INDIANA","Indiana University, Glenn A. Black Lab. of Archeology","1","0","INDIANA","Spencer"
"INDIANA","Indiana University, Glenn A. Black Lab. of Archeology","4","0","INDIANA","Spencer"
"INDIANA","Indiana University, Glenn A. Black Lab. of Archeology","1","0","INDIANA","Spencer"
"INDIANA","Indiana University, Glenn A. Black Lab. of Archeology","1","0","INDIANA","Spencer"
"INDIANA","Indiana University, Glenn A. Black Lab. of Archeology","3","0","INDIANA","Spencer"
"INDIANA","Indiana University, Glenn A. Black Lab. of Archeology","1","0","INDIANA","Spencer"
"INDIANA","Indiana University, Glenn A. Black Lab. of Archeology","2","0","INDIANA","Spencer"
"INDIANA","Indiana University, Glenn A. Black Lab. of Archeology","12","665","INDIANA","Greene"
"INDIANA","Indiana University, Glenn A. Black Lab. of Archeology","2","7","INDIANA","Hamilton"
"INDIANA","Indiana University, Glenn A. Black Lab. of Archeology","2","0","INDIANA","Spencer"
"INDIANA","Indiana University, Glenn A. Black Lab. of Archeology","1","4","INDIANA","Ohio"
"INDIANA","Indiana University, Glenn A. Black Lab. of Archeology","25","155","INDIANA","Hamilton"
"INDIANA","Indiana University, Glenn A. Black Lab. of Archeology","4","0","INDIANA","Porter"
"INDIANA","Indiana University, Glenn A. Black Lab. of Archeology","2","0","INDIANA","Greene"
"INDIANA","Indiana University, Glenn A. Black Lab. of Archeology","2","0","INDIANA","Jefferson"
"INDIANA","Indiana University, Glenn A. Black Lab. of Archeology","3","26","INDIANA","St. Joseph"
"INDIANA","Indiana University, Glenn A. Black Lab. of Archeology","1","1","INDIANA","Clay"
"INDIANA","Indiana University, Glenn A. Black Lab. of Archeology","1","0","INDIANA","Franklin"
"INDIANA","Indiana University, Glenn A. Black Lab. of Archeology","1","0","ILLINOIS","Madison"
"INDIANA","Indiana University, Glenn A. Black Lab. of Archeology","1","0","INDIANA","Harrison"
"INDIANA","Indiana University, Glenn A. Black Lab. of Archeology","1","0","INDIANA","Harrison"
"INDIANA","Indiana University, Glenn A. Black Lab. of Archeology","3","0","INDIANA","Harrison"
"INDIANA","Indiana University, Glenn A. Black Lab. of Archeology","1","0","INDIANA","Harrison"
"INDIANA","Indiana University, Glenn A. Black Lab. of Archeology","1","0","INDIANA","Gibson"
"INDIANA","Indiana University, Glenn A. Black Lab. of Archeology","1","0","INDIANA","Gibson"
"INDIANA","Indiana University, Glenn A. Black Lab. of Archeology","2","0","INDIANA","Hamilton"
"INDIANA","Indiana University, Glenn A. Black Lab. of Archeology","3","0","INDIANA","Floyd"
"INDIANA","Indiana University, Glenn A. Black Lab. of Archeology","1","11","INDIANA","Floyd"
"INDIANA","Indiana University, Glenn A. Black Lab. of Archeology","1","0","INDIANA","Lake"
"INDIANA","Indiana University, Glenn A. Black Lab. of Archeology","1","0","INDIANA","Lake"
"INDIANA","Indiana University, Glenn A. Black Lab. of Archeology","3","0","INDIANA","Posey"
"INDIANA","Indiana University, Glenn A. Black Lab. of Archeology","3","0","INDIANA","Posey"
"INDIANA","Indiana University, Glenn A. Black Lab. of Archeology","1","0","INDIANA","Posey"
